IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,true,,,,,,,,,,,,,3.31,,,0.033,,,3.31 [0.033 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,true,,,,,,,,,,,,,3.34,,,0.033,,,3.34 [0.033 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2015,true,,,,,,,,,,,,,3.4,,,0.034,,,3.4 [0.034 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,NER,Niger,Year,2015,true,,,,,,,,,,,,,3.42,,,0.034,,,3.42 [0.034 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2015,true,,,,,,,,,,,,,3.46,,,0.035,,,3.46 [0.035 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,TCD,Chad,Year,2015,true,,,,,,,,,,,,,3.5,,,0.035,,,3.5 [0.035 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2015,true,,,,,,,,,,,,,3.5,,,0.035,,,3.5 [0.035 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,LBR,Liberia,Year,2015,true,,,,,,,,,,,,,3.5,,,0.035,,,3.5 [0.035 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2015,true,,,,,,,,,,,,,3.55,,,0.036,,,3.55 [0.036 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,MLI,Mali,Year,2015,true,,,,,,,,,,,,,3.57,,,0.036,,,3.57 [0.036 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2015,true,,,,,,,,,,,,,3.57,,,0.036,,,3.57 [0.036 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2015,true,,,,,,,,,,,,,3.61,,,0.036,,,3.61 [0.036 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,AGO,Angola,Year,2015,true,,,,,,,,,,,,,3.65,,,0.036,,,3.65 [0.036 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2015,true,,,,,,,,,,,,,3.69,,,0.037,,,3.69 [0.037 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2015,true,,,,,,,,,,,,,3.69,,,0.037,,,3.69 [0.037 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2015,true,,,,,,,,,,,,,3.69,,,0.037,,,3.69 [0.037 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2015,true,,,,,,,,,,,,,3.71,,,0.037,,,3.71 [0.037 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,true,,,,,,,,,,,,,3.71,,,0.037,,,3.71 [0.037 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2015,true,,,,,,,,,,,,,3.73,,,0.037,,,3.73 [0.037 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2015,true,,,,,,,,,,,,,3.77,,,0.038,,,3.77 [0.038 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2015,true,,,,,,,,,,,,,3.78,,,0.038,,,3.78 [0.038 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2015,true,,,,,,,,,,,,,3.79,,,0.038,,,3.79 [0.038 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2015,true,,,,,,,,,,,,,3.81,,,0.038,,,3.81 [0.038 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2015,true,,,,,,,,,,,,,3.81,,,0.038,,,3.81 [0.038 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,BEN,Benin,Year,2015,true,,,,,,,,,,,,,3.85,,,0.039,,,3.85 [0.039 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,GIN,Guinea,Year,2015,true,,,,,,,,,,,,,3.86,,,0.039,,,3.86 [0.039 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,SEN,Senegal,Year,2015,true,,,,,,,,,,,,,3.87,,,0.039,,,3.87 [0.039 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2015,true,,,,,,,,,,,,,3.88,,,0.039,,,3.88 [0.039 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2015,true,,,,,,,,,,,,,3.88,,,0.039,,,3.88 [0.039 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2015,true,,,,,,,,,,,,,3.9,,,0.039,,,3.9 [0.039 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,GMB,Gambia,Year,2015,true,,,,,,,,,,,,,3.91,,,0.039,,,3.91 [0.039 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2015,true,,,,,,,,,,,,,3.93,,,0.039,,,3.93 [0.039 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,TGO,Togo,Year,2015,true,,,,,,,,,,,,,3.93,,,0.039,,,3.93 [0.039 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2015,true,,,,,,,,,,,,,3.95,,,0.039,,,3.95 [0.039 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,COG,Congo,Year,2015,true,,,,,,,,,,,,,3.95,,,0.04,,,3.95 [0.04 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,SYC,Seychelles,Year,2015,true,,,,,,,,,,,,,3.96,,,0.04,,,3.96 [0.04 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2015,true,,,,,,,,,,,,,3.96,,,0.04,,,3.96 [0.04 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,HND,Honduras,Year,2015,true,,,,,,,,,,,,,3.98,,,0.04,,,3.98 [0.04 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,true,,,,,,,,,,,,,4.01,,,0.04,,,4.01 [0.04 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2015,true,,,,,,,,,,,,,4.01,,,0.04,,,4.01 [0.04 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2015,true,,,,,,,,,,,,,4.02,,,0.04,,,4.02 [0.04 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2015,true,,,,,,,,,,,,,4.03,,,0.04,,,4.03 [0.04 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2015,true,,,,,,,,,,,,,4.03,,,0.04,,,4.03 [0.04 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2015,true,,,,,,,,,,,,,4.04,,,0.04,,,4.04 [0.04 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2015,true,,,,,,,,,,,,,4.06,,,0.041,,,4.06 [0.041 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,true,,,,,,,,,,,,,4.07,,,0.041,,,4.07 [0.041 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,MRT,Mauritania,Year,2015,true,,,,,,,,,,,,,4.08,,,0.041,,,4.08 [0.041 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EUR,Europe,Country,ISL,Iceland,Year,2015,true,,,,,,,,,,,,,4.09,,,0.041,,,4.09 [0.041 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2015,true,,,,,,,,,,,,,4.1,,,0.041,,,4.1 [0.041 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,MWI,Malawi,Year,2015,true,,,,,,,,,,,,,4.1,,,0.041,,,4.1 [0.041 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2015,true,,,,,,,,,,,,,4.1,,,0.041,,,4.1 [0.041 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2015,true,,,,,,,,,,,,,4.1,,,0.041,,,4.1 [0.041 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2015,true,,,,,,,,,,,,,4.14,,,0.041,,,4.14 [0.041 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2015,true,,,,,,,,,,,,,4.15,,,0.042,,,4.15 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,GHA,Ghana,Year,2015,true,,,,,,,,,,,,,4.15,,,0.042,,,4.15 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,MEX,Mexico,Year,2015,true,,,,,,,,,,,,,4.16,,,0.042,,,4.16 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,true,,,,,,,,,,,,,4.17,,,0.042,,,4.17 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2015,true,,,,,,,,,,,,,4.18,,,0.042,,,4.18 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2015,true,,,,,,,,,,,,,4.18,,,0.042,,,4.18 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2015,true,,,,,,,,,,,,,4.19,,,0.042,,,4.19 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2015,true,,,,,,,,,,,,,4.19,,,0.042,,,4.19 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,true,,,,,,,,,,,,,4.19,,,0.042,,,4.19 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,true,,,,,,,,,,,,,4.21,,,0.042,,,4.21 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,BDI,Burundi,Year,2015,true,,,,,,,,,,,,,4.22,,,0.042,,,4.22 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2015,true,,,,,,,,,,,,,4.23,,,0.042,,,4.23 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2015,true,,,,,,,,,,,,,4.23,,,0.042,,,4.23 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,true,,,,,,,,,,,,,4.24,,,0.042,,,4.24 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2015,true,,,,,,,,,,,,,4.25,,,0.042,,,4.25 [0.042 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,HTI,Haiti,Year,2015,true,,,,,,,,,,,,,4.28,,,0.043,,,4.28 [0.043 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,GAB,Gabon,Year,2015,true,,,,,,,,,,,,,4.29,,,0.043,,,4.29 [0.043 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2015,true,,,,,,,,,,,,,4.33,,,0.043,,,4.33 [0.043 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2015,true,,,,,,,,,,,,,4.35,,,0.044,,,4.35 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,MUS,Mauritius,Year,2015,true,,,,,,,,,,,,,4.35,,,0.044,,,4.35 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2015,true,,,,,,,,,,,,,4.36,,,0.044,,,4.36 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,COM,Comoros,Year,2015,true,,,,,,,,,,,,,4.36,,,0.044,,,4.36 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,PAN,Panama,Year,2015,true,,,,,,,,,,,,,4.36,,,0.044,,,4.36 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2015,true,,,,,,,,,,,,,4.37,,,0.044,,,4.37 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2015,true,,,,,,,,,,,,,4.39,,,0.044,,,4.39 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2015,true,,,,,,,,,,,,,4.39,,,0.044,,,4.39 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,BLZ,Belize,Year,2015,true,,,,,,,,,,,,,4.4,,,0.044,,,4.4 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2015,true,,,,,,,,,,,,,4.4,,,0.044,,,4.4 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,KEN,Kenya,Year,2015,true,,,,,,,,,,,,,4.4,,,0.044,,,4.4 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,SSD,South Sudan,Year,2015,true,,,,,,,,,,,,,4.42,,,0.044,,,4.42 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,NAM,Namibia,Year,2015,true,,,,,,,,,,,,,4.44,,,0.044,,,4.44 [0.044 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,true,,,,,,,,,,,,,4.45,,,0.045,,,4.45 [0.045 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2015,true,,,,,,,,,,,,,4.46,,,0.045,,,4.46 [0.045 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2015,true,,,,,,,,,,,,,4.51,,,0.045,,,4.51 [0.045 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2015,true,,,,,,,,,,,,,4.52,,,0.045,,,4.52 [0.045 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,true,,,,,,,,,,,,,4.53,,,0.045,,,4.53 [0.045 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2015,true,,,,,,,,,,,,,4.53,,,0.045,,,4.53 [0.045 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,GUY,Guyana,Year,2015,true,,,,,,,,,,,,,4.55,,,0.046,,,4.55 [0.046 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2015,true,,,,,,,,,,,,,4.57,,,0.046,,,4.57 [0.046 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,true,,,,,,,,,,,,,4.58,,,0.046,,,4.58 [0.046 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2015,true,,,,,,,,,,,,,4.59,,,0.046,,,4.59 [0.046 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EUR,Europe,Country,ISR,Israel,Year,2015,true,,,,,,,,,,,,,4.61,,,0.046,,,4.61 [0.046 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2015,true,,,,,,,,,,,,,4.64,,,0.046,,,4.64 [0.046 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,UGA,Uganda,Year,2015,true,,,,,,,,,,,,,4.64,,,0.046,,,4.64 [0.046 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,CAN,Canada,Year,2015,true,,,,,,,,,,,,,4.65,,,0.047,,,4.65 [0.047 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,BWA,Botswana,Year,2015,true,,,,,,,,,,,,,4.66,,,0.047,,,4.66 [0.047 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2015,true,,,,,,,,,,,,,4.66,,,0.047,,,4.66 [0.047 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2015,true,,,,,,,,,,,,,4.66,,,0.047,,,4.66 [0.047 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,true,,,,,,,,,,,,,4.66,,,0.047,,,4.66 [0.047 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2015,true,,,,,,,,,,,,,4.67,,,0.047,,,4.67 [0.047 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,COL,Colombia,Year,2015,true,,,,,,,,,,,,,4.68,,,0.047,,,4.68 [0.047 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2015,true,,,,,,,,,,,,,4.69,,,0.047,,,4.69 [0.047 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2015,true,,,,,,,,,,,,,4.7,,,0.047,,,4.7 [0.047 – ],,,EN,2018-02-27T05:00:00.000Z
GDO_q35,Estimated population-based prevalence of depression,numeric,AMR,Americas,Country,GRD,Grenada,Year,2015,true,,,,,,,,,,,,,4.7,,,0.047,,,4.7 [0.047 – ],,,EN,2018-02-27T05:00:00.000Z
